"Country","State","City","Population","Latitude","Longitude","Elevation"
"UnitedStates","Nevada","North Las Vegas",262527,36.2829735,-115.0892625,565.
"UnitedStates","Texas","Lubbock",257141,33.5664787,-101.8866773,976.
"UnitedStates","Texas","Irving",256684,32.8577478,-96.9700224,147.
"UnitedStates","Texas","Laredo",255205,27.5476811,-99.4869309,126.
"UnitedStates","Virginia","Chesapeake",249422,36.6793761,-76.3017884,3.
"UnitedStates","Arizona","Glendale",248325,33.5331113,-112.1899006,351.
"UnitedStates","North Carolina","Winston‐Salem",248112,36.1032616,-80.2605782,293.
"UnitedStates","Texas","Garland",246018,32.9098261,-96.6303571,168.
"UnitedStates","Arizona","Scottsdale",241361,33.6687267,-111.8236822,383.
"UnitedStates","Virginia","Arlington",238643,38.8783374,-77.1007034,71.
"UnitedStates","Virginia","Norfolk",238005,36.9230149,-76.2446413,2.
"UnitedStates","New York","North Hempstead",237639,40.8033574,-73.6784021,51.
"UnitedStates","California","Fremont",230504,37.4943734,-121.9411173,17.
"UnitedStates","Idaho","Boise City",229776,43.5984881,-116.2310843,823.
"UnitedStates","Washington","Spokane",228989,47.6735545,-117.4165955,571.
"UnitedStates","California","Santa Clarita",228673,34.4048756,-118.5047007,368.
"UnitedStates","Louisiana","Baton Rouge",227470,30.4484535,-91.1258993,14.
"UnitedStates","Virginia","Richmond",226610,37.531399,-77.4760085,64.
"UnitedStates","Florida","Hialeah",223109,25.8699408,-80.302865,2.
"UnitedStates","California","San Bernardino",222101,34.1392611,-117.2953165,321.
"UnitedStates","Nevada","Enterprise",221831,36.0181935,-115.2153733,778.
"UnitedStates","Washington","Tacoma",219346,47.2521991,-122.4598318,74.
"UnitedStates","California","Modesto",218464,37.6609092,-120.9890523,28.
"UnitedStates","Nevada","Spring Valley",215597,36.098721,-115.261921,721.
"UnitedStates","Alabama","Huntsville",215006,34.7842707,-86.5389964,193.
"UnitedStates","Iowa","Des Moines",214133,41.5739461,-93.616708,266.
"UnitedStates","New York","Yonkers",211569,40.9458622,-73.8674464,25.
"UnitedStates","New York","Rochester",211328,43.165496,-77.611504,154.
"UnitedStates","Florida","Port Saint Lucie",209715,27.2809508,-80.3837622,5.
"UnitedStates","California","Moreno Valley",208634,33.9232527,-117.2056845,497.
"UnitedStates","North Carolina","Fayetteville",208501,35.0851098,-78.9802627,29.
"UnitedStates","California","Fontana",208393,34.108793,-117.4626845,377.
"UnitedStates","Georgia","Columbus",206922,32.510197,-84.874946,"null"
"UnitedStates","Massachusetts","Worcester",206518,42.2694781,-71.8077831,147.
"UnitedStates","Nevada","Sunrise Manor",205618,36.1784745,-115.0489731,555.
"UnitedStates","Arkansas","Little Rock",202591,34.7254318,-92.358556,102.
"UnitedStates","California","Oxnard",202063,34.2023461,-119.2046028,16.
"UnitedStates","Alabama","Birmingham",200733,33.5274441,-86.799047,187.
"UnitedStates","Alabama","Montgomery",200603,32.3462512,-86.2685927,73.
"UnitedStates","Texas","Frisco",200509,33.1510284,-96.8192633,212.
"UnitedStates","Texas","Amarillo",200393,35.1978395,-101.8287459,1118.
"UnitedStates","Utah","Salt Lake City",199723,40.7785197,-111.9314142,1299.
"UnitedStates","Michigan","Grand Rapids",198917,42.961156,-85.6555701,195.
"UnitedStates","California","Huntington Beach",198711,33.6905687,-118.00933,12.
"UnitedStates","Georgia","Augusta",197468,33.3655309,-82.0734218,"null"
"UnitedStates","Kansas","Overland Park",197238,38.8890422,-94.6905839,329.
"UnitedStates","California","Glendale",196543,34.1813929,-118.2458301,159.
"UnitedStates","Florida","Tallahassee",196169,30.4551091,-84.2534191,62.
"UnitedStates","Texas","Grand Prairie",196100,32.6841931,-97.0209951,157.
"UnitedStates","Texas","McKinney",195308,33.2012413,-96.6679795,192.
"UnitedStates","Florida","Cape Coral",194016,26.6431192,-81.9973306,1.
"UnitedStates","South Dakota","Sioux Falls",192517,43.5383351,-96.7319985,448.
"UnitedStates","Nevada","Paradise",191238,36.080689,-115.1368387,627.
"UnitedStates","Arizona","Peoria",190985,33.649738,-112.251584,348.
"UnitedStates","Rhode Island","Providence",190934,41.8230556,-71.4187795,2.
"UnitedStates","Washington","Vancouver",190915,45.6372364,-122.5965165,52.
"UnitedStates","Tennessee","Knoxville",190740,35.9708752,-83.9464787,276.
"UnitedStates","Ohio","Akron",190469,41.0804559,-81.5214295,291.
"UnitedStates","Louisiana","Shreveport",187593,32.4670204,-93.79268450000001,44.
"UnitedStates","Alabama","Mobile",187041,30.668426,-88.1002261,3.
"UnitedStates","Texas","Brownsville",186738,26.0183263,-97.4538263,10.
"UnitedStates","Virginia","Newport News",186247,37.0759784,-76.5217187,6.
"UnitedStates","Florida","Fort Lauderdale",182760,26.141305,-80.143896,1.
"UnitedStates","Tennessee","Chattanooga",181099,35.0664635,-85.2470649,206.
"UnitedStates","Arizona","Tempe",180587,33.3884143,-111.9317823,360.
"UnitedStates","Illinois","Aurora",180542,41.763455,-88.290099,207.
"UnitedStates","California","Santa Rosa",178127,38.4468158,-122.7061362,50.
"UnitedStates","Oregon","Eugene",176654,44.0567484,-123.1162068,131.
"UnitedStates","California","Elk Grove",176124,38.4144235,-121.3849366,14.
"UnitedStates","Oregon","Salem",175535,44.939156482207,-123.033120906331,49.
"UnitedStates","California","Ontario",175265,34.0395244,-117.6087689,306.
"UnitedStates","North Carolina","Cary",174721,35.7821217,-78.8140795,152.
"UnitedStates","California","Rancho Cucamonga",174453,34.1233151,-117.564207,368.
"UnitedStates","California","Oceanside",174068,33.2245718,-117.3062269,20.
"UnitedStates","California","Lancaster",173516,34.693558,-118.1753054,719.
"UnitedStates","California","Garden Grove",171949,33.7787816,-117.9604719,27.
"UnitedStates","Florida","Pembroke Pines",171178,26.0212389,-80.3403962,2.
"UnitedStates","Colorado","Fort Collins",169810,40.5482164,-105.0648327,1525.
"UnitedStates","California","Palmdale",169450,34.5913162,-118.1090011,810.
"UnitedStates","Missouri","Springfield",169176,37.194152,-93.2913048,396.
"UnitedStates","Tennessee","Clarksville",166722,36.5664303,-87.3452162,145.
"UnitedStates","California","Salinas",163542,36.6901821,-121.6337145,16.
"UnitedStates","California","Hayward",162954,37.6281392,-122.1063408,34.
"UnitedStates","New Jersey","Paterson",159732,40.9147462,-74.1628255,26.
"UnitedStates","Virginia","Alexandria",159467,38.8183429,-77.0820263,12.
"UnitedStates","California","Corona",157136,33.862352,-117.5638573,207.
"UnitedStates","Kansas","Kansas City",156607,39.1225389,-94.7417813,266.
"UnitedStates","Colorado","Lakewood",155984,39.6989417,-105.1175507,1682.
"UnitedStates","Massachusetts","Springfield",155929,42.115454,-72.5399783,25.
"UnitedStates","California","Sunnyvale",155805,37.3857838,-122.026323,39.
"UnitedStates","Mississippi","Jackson",153701,32.3158308,-90.2128226,85.
"UnitedStates","Georgia","Macon",153159,32.8309533,-83.6489181,112.
"UnitedStates","Texas","Killeen",153095,31.0776691,-97.731952,252.
"UnitedStates","Florida","Hollywood",153067,26.0311054,-80.1645743,3.
"UnitedStates","Tennessee","Murfreesboro",152769,35.8522091,-86.4160622,186.
"UnitedStates","Texas","Pasadena",151950,29.6582634,-95.1504783,9.
"UnitedStates","Washington","Bellevue",151854,47.5978391,-122.1564895,26.
"UnitedStates","California","Pomona",151713,34.0585947,-117.7612655,259.
"UnitedStates","California","Escondido",151038,33.1336477,-117.073223,197.
"UnitedStates","Illinois","Joliet",150362,41.5180664,-88.1583542,165.
"UnitedStates","South Carolina","null",150227,32.8179219,-79.9589267,6.
"UnitedStates","Texas","Mesquite",150108,32.763903,-96.5924264,151.
"UnitedStates","Illinois","Naperville",149540,41.7491725,-88.162019,216.
"UnitedStates","New York","Ramapo",148919,41.1407721,-74.1049762,113.
"UnitedStates","Illinois","Rockford",148655,42.2633938,-89.0628271,218.
"UnitedStates","Connecticut","Bridgeport",148654,41.1873858,-73.1957339,21.
"UnitedStates","New York","Syracuse",148620,43.0409981,-76.1435544,121.
"UnitedStates","Georgia","Savannah",147780,32.0025121,-81.1535567,6.
"UnitedStates","California","Roseville",147773,38.7657427,-121.3031585,50.
"UnitedStates","California","Torrance",147067,33.8349663,-118.3414307,27.
"UnitedStates","California","Fullerton",143617,33.8857143,-117.9280246,50.
"UnitedStates","Louisiana","Metairie",143507,29.9977933,-90.1778638,1.
"UnitedStates","Arizona","Surprise",143148,33.6706117,-112.4526742,358.
"UnitedStates","Texas","McAllen",142210,26.2185125,-98.2461453,37.
"UnitedStates","Colorado","Thornton",141867,39.9180372,-104.9454484,1631.
"UnitedStates","California","Visalia",141384,36.3271538,-119.3234086,101.
"UnitedStates","Kansas","Olathe",141290,38.8842791,-94.8188482,315.
"UnitedStates","Florida","Gainesville",141085,29.6788314,-82.345878,54.
"UnitedStates","Utah","West Valley City",140230,40.6884927,-112.0117586,1312.
"UnitedStates","California","Orange",139911,33.8048434,-117.8248761,58.
"UnitedStates","Texas","Denton",139869,33.2151391,-97.1416867,201.
"UnitedStates","Michigan","Warren",139387,42.4929044,-83.0250007,191.
"UnitedStates","California","Pasadena",138699,34.160592,-118.139593,263.
"UnitedStates","Texas","Waco",138486,31.5601108,-97.1860267,143.
"UnitedStates","Iowa","Cedar Rapids",137710,41.9670481,-91.6777599,247.
"UnitedStates","Ohio","Dayton",137644,39.7773943,-84.1996317,225.
"UnitedStates","New Jersey","Elizabeth",137298,40.6662613,-74.19353,6.
"UnitedStates","Virginia","Hampton",137148,37.0480303,-76.2971486,1.
"UnitedStates","South Carolina","Columbia",136632,34.017105,-81.010759,89.
"UnitedStates","Washington","Kent",136588,47.3853179,-122.2169286,13.
"UnitedStates","Connecticut","Stamford",135470,41.0798566,-73.5460279,42.
"UnitedStates","California","Victorville",134810,34.5277346,-117.3535789,832.
"UnitedStates","Florida","Miramar",134721,25.978812,-80.282489,2.
"UnitedStates","Florida","Coral Springs",134394,26.2707826,-80.2592915,3.
"UnitedStates","Michigan","Sterling Heights",134346,42.5812062,-83.0303162,187.
"UnitedStates","Connecticut","New Haven",134023,41.3108088,-72.924953,17.
"UnitedStates","Texas","Carrollton",133434,32.9883599,-96.8997702,161.
"UnitedStates","Texas","Midland",132524,32.0299306,-102.1096969,848.
"UnitedStates","New York","Amherst",129595,43.0116389,-78.7571478,178.
"UnitedStates","Oklahoma","Norman",128026,35.2405774,-97.3453056,357.
"UnitedStates","California","Santa Clara",127647,37.364613,-121.9679336,23.
"UnitedStates","California","Thousand Oaks",126966,34.1932896,-118.874235,270.
"UnitedStates","Kansas","Topeka",126587,39.03617,-95.6948257,288.
"UnitedStates","Georgia","Athens",126391,33.9495967,-83.3700882,"null"
"UnitedStates","California","Simi Valley",126356,34.2668875,-118.7484575,234.
"UnitedStates","Missouri","Columbia",126254,38.9479389,-92.3260968,215.
"UnitedStates","California","Vallejo",126090,38.1079111,-122.2638801,21.
"UnitedStates","North Dakota","Fargo",125990,46.8652063,-96.8290052,276.
"UnitedStates","Pennsylvania","Allentown",125845,40.5939656,-75.4781595,103.
"UnitedStates","Texas","Pearland",125828,29.5557611,-95.3230704,15.
"UnitedStates","California","Concord",125410,37.9721785,-122.0015843,23.
"UnitedStates","Texas","Abilene",125182,32.4545143,-99.7381473,524.
"UnitedStates","Colorado","Arvada",124402,39.8097397,-105.1066199,1629.
"UnitedStates","California","Berkeley",124321,37.8667016,-122.2990661,52.
"UnitedStates","Michigan","Ann Arbor",123851,42.2756414,-83.7313328,269.
"UnitedStates","Missouri","Independence",123011,39.0852578,-94.3512918,315.
"UnitedStates","Minnesota","Rochester",121395,44.0154424,-92.4772105,312.
"UnitedStates","Louisiana","Lafayette",121374,30.2115733,-92.0313943,11.
"UnitedStates","Connecticut","Hartford",121054,41.7660453,-72.6833394,17.
"UnitedStates","Texas","College Station",120511,30.588623,-96.2960096,103.
"UnitedStates","California","Clovis",120124,36.8289335,-119.6866523,110.
"UnitedStates","California","Fairfield",119881,38.256757,-122.039719,4.
"UnitedStates","Florida","Palm Bay",119760,27.9856237,-80.6626214,5.
"UnitedStates","Texas","Richardson",119469,32.9722914,-96.7080688,192.
"UnitedStates","Texas","Round Rock",119468,30.5237164,-97.6673626,224.
"UnitedStates","California","East Los Angeles",118786,34.0315059,-118.1685666,61.
"UnitedStates","Massachusetts","Cambridge",118403,42.3759674,-71.1182745,5.
"UnitedStates","Idaho","Meridian",117635,43.617852,-116.397129,794.
"UnitedStates","Florida","West Palm Beach",117415,26.709992,-80.064373,4.
"UnitedStates","Indiana","Evansville",117298,37.9877339,-87.534703,118.
"UnitedStates","Florida","Clearwater",117292,27.9794747,-82.7662648,9.
"UnitedStates","Montana","Billings",117116,45.7895184,-108.5498909,952.
"UnitedStates","Utah","West Jordan",116961,40.6022641,-112.0009675,1333.
"UnitedStates","California","Richmond",116448,37.9529744,-122.3593535,14.
"UnitedStates","Colorado","Westminster",116317,39.8821898,-105.0644262,1641.
"UnitedStates","New Hampshire","Manchester",115644,42.9846891,-71.4438932,80.
"UnitedStates","Massachusetts","Lowell",115554,42.638893,-71.3221073,36.
"UnitedStates","North Carolina","Wilmington",115451,34.209225,-77.8857671,9.
"UnitedStates","California","Antioch",115291,37.977541,-121.7976176,13.
"UnitedStates","Texas","Beaumont",115282,30.0843427,-94.1457737,5.
"UnitedStates","Utah","Provo",115162,40.2453301,-111.6448069,1387.
"UnitedStates","South Carolina","North Charleston",114852,32.9173424,-80.0651497,6.
"UnitedStates","Illinois","Elgin",114797,42.0396386,-88.3217094,227.
"UnitedStates","California","Carlsbad",114746,33.1239089,-117.2828349,16.
"UnitedStates","Florida","Brandon",114626,27.9359851,-82.2992552,14.
"UnitedStates","Texas","The Woodlands",114436,30.1715475,-95.5079819,43.
"UnitedStates","Texas","Odessa",114428,31.8803778,-102.3434058,884.
"UnitedStates","Connecticut","Waterbury",114403,41.5585001,-73.0366845,99.
"UnitedStates","Illinois","Springfield",114394,39.7639077,-89.6708323,182.
"UnitedStates","Texas","League City",114392,29.4901042,-95.1091253,6.
"UnitedStates","California","Downey",114355,33.9382375,-118.1308561,36.
"UnitedStates","Florida","Lehigh Acres",114287,26.6126953,-81.6388451,6.
"UnitedStates","Oregon","Gresham",114247,45.502319,-122.4416088,97.
"UnitedStates","North Carolina","High Point",114059,35.9854702,-79.9902426,307.
"UnitedStates","Florida","Spring Hill",113568,28.479207,-82.5296584,14.
"UnitedStates","Oklahoma","Broken Arrow",113540,36.0365287,-95.7809963,230.
"UnitedStates","Illinois","Peoria",113150,40.7523087,-89.6170968,153.
"UnitedStates","Michigan","Lansing",112644,42.7097871,-84.5562219,260.
"UnitedStates","Florida","Lakeland",112641,28.0559644,-81.9536823,60.
"UnitedStates","Florida","Pompano Beach",112046,26.242623,-80.1289961,4.
"UnitedStates","California","Costa Mesa",111918,33.6659055,-117.9123358,30.
"UnitedStates","Colorado","Pueblo",111876,38.2731471,-104.6123784,1430.
"UnitedStates","Texas","Lewisville",111822,33.0465513,-96.9818258,160.
"UnitedStates","Florida","Miami Gardens",111640,25.948892,-80.2435855,2.
"UnitedStates","New Mexico","Las Cruces",111385,32.3264441,-106.7896951,1191.
"UnitedStates","Texas","Sugar Land",111026,29.5969266,-95.6294293,23.
"UnitedStates","California","Murrieta",110949,33.5718867,-117.1906619,334.
"UnitedStates","California","San Buenaventura (Ventura)",110763,34.268127,-119.2550255,"null"
"UnitedStates","Washington","Everett",110629,48.0032673,-122.1742234,25.
"UnitedStates","California","Temecula",110003,33.5019227,-117.1245625,310.
"UnitedStates","Michigan","Dearborn",109976,42.3130574,-83.2114879,180.
"UnitedStates","California","Santa Maria",109707,34.9332137,-120.4438151,67.
"UnitedStates","California","West Covina",109501,34.0559412,-117.9099372,117.
"UnitedStates","California","El Monte",109450,34.0746329,-118.0291358,91.
"UnitedStates","Colorado","Greeley",108795,40.4144058,-104.7712451,1425.
"UnitedStates","Nevada","Sparks",108445,39.5693715,-119.7069264,1345.
"UnitedStates","Colorado","Centennial",108418,39.5905678,-104.8691178,1777.
"UnitedStates","Colorado","Boulder",108250,40.027443,-105.2517397,1624.
"UnitedStates","Georgia","Sandy Springs",108080,33.9315016,-84.3686734,333.
"UnitedStates","California","Inglewood",107762,33.9560678,-118.3442743,40.
"UnitedStates","New Jersey","Edison",107588,40.5039907,-74.3494113,27.
"UnitedStates","Florida","Riverview",107396,27.8251606,-82.3045907,5.
"UnitedStates","Wisconsin","Green Bay",107395,44.513442,-88.015787,180.
"UnitedStates","California","Burbank",107337,34.1889857,-118.3248656,185.
"UnitedStates","Washington","Renton",106785,47.4760753,-122.1920261,14.
"UnitedStates","Oregon","Hillsboro",106447,45.5307668,-122.937143,59.
"UnitedStates","California","El Cajon",106215,32.801659,-116.9604818,133.
"UnitedStates","Texas","Tyler",105995,32.3149536,-95.3046306,164.
"UnitedStates","Florida","Davie",105691,26.0791425,-80.2850284,1.
"UnitedStates","California","San Mateo",105661,37.5603104,-122.3106003,13.
"UnitedStates","Massachusetts","Brockton",105643,42.082543,-71.0246378,35.
"UnitedStates","North Carolina","Concord",105240,35.3920479,-80.6355434,228.
"UnitedStates","California","Jurupa Valley",105053,34.0025907,-117.4676122,"null"
"UnitedStates","California","Daly City",104901,37.7009406,-122.4649783,124.
"UnitedStates","Maryland","Columbia",104681,39.201146,-76.8590498,124.
"UnitedStates","Texas","Allen",104627,33.1072239,-96.674676,201.
"UnitedStates","New Mexico","Rio Rancho",104046,35.2850958,-106.6988694,1610.
"UnitedStates","California","Rialto",104026,34.1117839,-117.3882874,383.
"UnitedStates","Indiana","South Bend",103453,41.6768497,-86.269043,211.
"UnitedStates","Colorado","Highlands Ranch",103444,39.5408095,-104.9710331,1732.
"UnitedStates","Washington","Spokane Valley",102976,47.6633532,-117.2327795,"null"
"UnitedStates","California","Norwalk",102773,33.9069288,-118.0834464,28.
"UnitedStates","California","Menifee",102527,33.6898575,-117.1843827,"null"
"UnitedStates","California","Vacaville",102386,38.3573722,-121.969452,53.
"UnitedStates","Texas","Wichita Falls",102316,33.9066992,-98.525854,289.
"UnitedStates","Iowa","Davenport",101724,41.5541036,-90.6039968,180.
"UnitedStates","Massachusetts","Quincy",101636,42.2609151,-71.0093968,10.
"UnitedStates","California","Chico",101475,39.7551592,-121.818797,60.
"UnitedStates","Massachusetts","Lynn",101253,42.4748618,-70.9621851,12.
"UnitedStates","Missouri","Lee's Summit",101108,38.9189584,-94.3827683,316.
"UnitedStates","Massachusetts","New Bedford",101079,41.6613028,-70.9379126,29.
"UnitedStates","Washington","Federal Way",101030,47.3088368,-122.336104,141.
"UnitedStates","Texas","Edinburg",100243,26.3143923,-98.1631962,29.
"UnitedStates","Idaho","Nampa",100200,43.582381,-116.5638753,767.
"UnitedStates","Virginia","Roanoke",100011,37.2778301,-79.9584716,285.
"UnitedStates","Wisconsin","Kenosha",99986,42.5847398,-87.8736961,184.
"UnitedStates","Arizona","San Tan Valley",99894,33.187907,-111.5472519,"null"
"UnitedStates","Texas","San Angelo",99893,31.4389124,-100.4518503,562.
"UnitedStates","California","Hesperia",99818,34.3970383,-117.3151976,971.
"UnitedStates","Indiana","Carmel",99757,39.9654794,-86.1483688,260.
"UnitedStates","Alabama","Tuscaloosa",99600,33.2330833,-87.5257979,68.
"UnitedStates","New York","Albany",99224,42.6657453,-73.7983532,45.
"UnitedStates","Oregon","Bend",99178,44.0564303,-121.3080238,1106.
"UnitedStates","Indiana","Fishers",98977,39.9598887,-85.9702918,249.
"UnitedStates","Colorado","Longmont",98885,40.1698533,-105.101841,1519.
"UnitedStates","Michigan","Canton",98659,42.3075411,-83.4857746,207.
"UnitedStates","California","Vista",98381,33.1895416,-117.2386067,100.
"UnitedStates","Utah","Orem",98129,40.2987092,-111.6991905,1455.
"UnitedStates","Virginia","Portsmouth",97915,36.8594298,-76.3562686,3.
"UnitedStates","Oregon","Beaverton",97494,45.479567,-122.8149703,58.
"UnitedStates","Florida","Boca Raton",97422,26.3728553,-80.1062924,4.
"UnitedStates","Florida","Sunrise",97335,26.1700772,-80.259542,0
"UnitedStates","Washington","Yakima",96968,46.5922111,-120.5468383,326.
"UnitedStates","Utah","Sandy",96904,40.5715632,-111.8522856,"null"
"UnitedStates","California","Compton",95740,33.892614,-118.2273742,21.
"UnitedStates","Michigan","Clinton",95648,42.580234,-82.917053,183.
"UnitedStates","California","Carson",95558,33.840367,-118.2495736,12.
"UnitedStates","Arizona","Yuma",95548,32.692148,-114.615389,43.
"UnitedStates","Michigan","Livonia",95535,42.3971831,-83.3723195,195.
"UnitedStates","New York","Greenburgh",95397,41.0295728,-73.842741,52.
"UnitedStates","Arizona","Goodyear",95294,33.389655,-112.398977,295.
"UnitedStates","Pennsylvania","Reading",95112,40.33922,-75.9262773,93.
"UnitedStates","Kansas","Lawrence",94934,38.960323,-95.2632232,263.
"UnitedStates","California","San Marcos",94833,33.1338931,-117.1693669,177.
"UnitedStates","Pennsylvania","Erie",94831,42.1165941,-80.0735032,199.
"UnitedStates","North Carolina","Asheville",94589,35.570977,-82.5527383,650.
"UnitedStates","Oklahoma","Edmond",94428,35.6738074,-97.4130764,367.
"UnitedStates","Virginia","Suffolk",94324,36.6971573,-76.6347808,15.
"UnitedStates","Massachusetts","Fall River",94000,41.698102,-71.146994,33.
"UnitedStates","Arkansas","Fayetteville",93949,36.0715607,-94.1665396,427.
"UnitedStates","Florida","Deltona",93692,28.9051205,-81.2109776,9.
"UnitedStates","California","Mission Viejo",93653,33.6093352,-117.656471,121.
